,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value,QC_flag
4325,UG2007A20407,Uganda,UG,Western,Isingiro,Isingiro,Beans (mixed),Second,2008,8,2008,12,none,production,9504.0,0
4340,UG2007A20407,Uganda,UG,Western,Isingiro,Isingiro,Groundnuts (In Shell),Second,2008,8,2008,12,none,production,1041.0,0
2350,UG2007A20237,Uganda,UG,Eastern,Kumi,Kumi,Groundnuts (In Shell),Second,2008,8,2008,12,none,area,813.0,0
4341,UG2007A20407,Uganda,UG,Western,Isingiro,Isingiro,Groundnuts (In Shell),Second,2008,8,2008,12,none,yield,0.6703155183515775,0
2187,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Sesame Seed,Second,2008,8,2008,12,none,production,82.0,0
2158,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Beans (mixed),Second,2008,8,2008,12,none,yield,0.9491291125241913,0
2159,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Sorghum,Second,2008,8,2008,12,none,area,85.0,0
2160,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Sorghum,Second,2008,8,2008,12,none,production,69.0,0
2161,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Sorghum,Second,2008,8,2008,12,none,yield,0.8117647058823529,0
4357,UG2007A20407,Uganda,UG,Western,Isingiro,Isingiro,Field Peas,Second,2008,8,2008,12,none,area,33.0,0
4353,UG2007A20407,Uganda,UG,Western,Isingiro,Isingiro,Soybean,Second,2008,8,2008,12,none,yield,1.6153846153846154,0
4352,UG2007A20407,Uganda,UG,Western,Isingiro,Isingiro,Soybean,Second,2008,8,2008,12,none,production,63.0,0
2168,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Groundnuts (In Shell),Second,2008,8,2008,12,none,area,4285.0,0
2169,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Groundnuts (In Shell),Second,2008,8,2008,12,none,production,3059.0,0
2170,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Groundnuts (In Shell),Second,2008,8,2008,12,none,yield,0.7138856476079346,0
4351,UG2007A20407,Uganda,UG,Western,Isingiro,Isingiro,Soybean,Second,2008,8,2008,12,none,area,39.0,0
2174,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Millet,Second,2008,8,2008,12,none,area,284.0,0
2175,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Millet,Second,2008,8,2008,12,none,production,297.0,0
2176,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Millet,Second,2008,8,2008,12,none,yield,1.045774647887324,0
4347,UG2007A20407,Uganda,UG,Western,Isingiro,Isingiro,Millet,Second,2008,8,2008,12,none,yield,0.9188163884673748,0
4346,UG2007A20407,Uganda,UG,Western,Isingiro,Isingiro,Millet,Second,2008,8,2008,12,none,production,2422.0,0
2180,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Soybean,Second,2008,8,2008,12,none,area,509.0,0
2181,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Soybean,Second,2008,8,2008,12,none,production,298.0,0
2182,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Soybean,Second,2008,8,2008,12,none,yield,0.5854616895874263,0
4345,UG2007A20407,Uganda,UG,Western,Isingiro,Isingiro,Millet,Second,2008,8,2008,12,none,area,2636.0,0
2186,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Sesame Seed,Second,2008,8,2008,12,none,area,239.0,0
2188,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Sesame Seed,Second,2008,8,2008,12,none,yield,0.34309623430962344,0
2093,UG2007A20233,Uganda,UG,Eastern,Bugiri,Bugiri,Groundnuts (In Shell),Second,2008,8,2008,12,none,yield,0.8685344827586207,0
2351,UG2007A20237,Uganda,UG,Eastern,Kumi,Kumi,Groundnuts (In Shell),Second,2008,8,2008,12,none,production,1260.0,0
4254,UG2007A20406,Uganda,UG,Western,Ibanda,Ibanda,Beans (mixed),Second,2008,8,2008,12,none,area,2161.0,0
2526,UG2007A20239,Uganda,UG,Eastern,Sironko,Sironko,Soybean,Second,2008,8,2008,12,none,yield,2.0,0
2527,UG2007A20239,Uganda,UG,Eastern,Sironko,Sironko,Field Peas,Second,2008,8,2008,12,none,area,9.0,0
2528,UG2007A20239,Uganda,UG,Eastern,Sironko,Sironko,Rice,Second,2008,8,2008,12,none,area,180.0,0
2529,UG2007A20239,Uganda,UG,Eastern,Sironko,Sironko,Rice,Second,2008,8,2008,12,none,production,25.0,0
