,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value,QC_flag
2277,MR1990A110,Mauritania,MR,Guidimaka,none,Guidimaka,Sorghum,Annual,1990,6,1990,11,All (PS),production,5779.0,0
2278,MR1990A110,Mauritania,MR,Guidimaka,none,Guidimaka,Sorghum,Annual,1990,6,1990,11,All (PS),yield,1.0,0
729,MR1990A103,Mauritania,MR,Assaba,none,Assaba,Maize,Annual,1990,6,1990,11,All (PS),yield,0.32054176072234764,0
1047,MR1990A104,Mauritania,MR,Gorgol,none,Gorgol,Groundnuts (In Shell),Annual,1990,6,1990,11,All (PS),yield,0.20046893317702227,0
1458,MR1990A105,Mauritania,MR,Brakna,none,Brakna,Millet,Annual,1990,6,1990,11,All (PS),yield,0.7001784651992862,0
1046,MR1990A104,Mauritania,MR,Gorgol,none,Gorgol,Groundnuts (In Shell),Annual,1990,6,1990,11,All (PS),production,171.0,0
2035,MR1990A106,Mauritania,MR,Trarza,none,Trarza,Cowpea,Annual,1990,6,1990,11,All (PS),yield,0.21153846153846154,0
455,MR1990A102,Mauritania,MR,Hodh el Gharbi,none,Hodh el Gharbi,Maize,Annual,1990,6,1990,11,All (PS),production,73.0,0
456,MR1990A102,Mauritania,MR,Hodh el Gharbi,none,Hodh el Gharbi,Maize,Annual,1990,6,1990,11,All (PS),yield,0.5983606557377049,0
728,MR1990A103,Mauritania,MR,Assaba,none,Assaba,Maize,Annual,1990,6,1990,11,All (PS),production,142.0,0
727,MR1990A103,Mauritania,MR,Assaba,none,Assaba,Maize,Annual,1990,6,1990,11,All (PS),area,443.0,0
2391,MR1990A110,Mauritania,MR,Guidimaka,none,Guidimaka,Maize,Annual,1990,6,1990,11,All (PS),area,446.0,0
475,MR1990A102,Mauritania,MR,Hodh el Gharbi,none,Hodh el Gharbi,Cowpea,Annual,1990,6,1990,11,All (PS),area,2652.0,0
476,MR1990A102,Mauritania,MR,Hodh el Gharbi,none,Hodh el Gharbi,Cowpea,Annual,1990,6,1990,11,All (PS),production,1061.0,0
1045,MR1990A104,Mauritania,MR,Gorgol,none,Gorgol,Groundnuts (In Shell),Annual,1990,6,1990,11,All (PS),area,853.0,0
1518,MR1990A105,Mauritania,MR,Brakna,none,Brakna,Sorghum,Annual,1990,6,1990,11,All (PS),yield,0.8102916508846925,0
454,MR1990A102,Mauritania,MR,Hodh el Gharbi,none,Hodh el Gharbi,Maize,Annual,1990,6,1990,11,All (PS),area,122.0,0
3,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Millet,Annual,1990,6,1990,11,All (PS),area,12322.0,0
1663,MR1990A105,Mauritania,MR,Brakna,none,Brakna,Cowpea,Annual,1990,6,1990,11,All (PS),yield,0.43638605537495795,0
4,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Millet,Annual,1990,6,1990,11,All (PS),production,6161.0,0
1645,MR1990A105,Mauritania,MR,Brakna,none,Brakna,Maize,Annual,1990,6,1990,11,All (PS),yield,0.42961418143899893,0
1644,MR1990A105,Mauritania,MR,Brakna,none,Brakna,Maize,Annual,1990,6,1990,11,All (PS),production,412.0,0
1643,MR1990A105,Mauritania,MR,Brakna,none,Brakna,Maize,Annual,1990,6,1990,11,All (PS),area,959.0,0
1662,MR1990A105,Mauritania,MR,Brakna,none,Brakna,Cowpea,Annual,1990,6,1990,11,All (PS),production,3893.0,0
76,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Annual,1990,6,1990,11,All (PS),production,20333.0,0
77,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Annual,1990,6,1990,11,All (PS),yield,0.5625242073811764,0
75,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Annual,1990,6,1990,11,All (PS),area,36146.0,0
1661,MR1990A105,Mauritania,MR,Brakna,none,Brakna,Cowpea,Annual,1990,6,1990,11,All (PS),area,8921.0,0
5,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Millet,Annual,1990,6,1990,11,All (PS),yield,0.5,0
921,MR1990A104,Mauritania,MR,Gorgol,none,Gorgol,Sorghum,Annual,1991,6,1991,11,All (PS),area,17560.0,0
2008,MR1990A106,Mauritania,MR,Trarza,none,Trarza,Sorghum,Annual,1991,6,1991,11,All (PS),yield,0.8,0
8,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Millet,Annual,1991,6,1991,11,All (PS),yield,0.2,0
2007,MR1990A106,Mauritania,MR,Trarza,none,Trarza,Sorghum,Annual,1991,6,1991,11,All (PS),production,1188.0,0
2006,MR1990A106,Mauritania,MR,Trarza,none,Trarza,Sorghum,Annual,1991,6,1991,11,All (PS),area,1485.0,0
2038,MR1990A106,Mauritania,MR,Trarza,none,Trarza,Cowpea,Annual,1991,6,1991,11,All (PS),yield,0.4004524886877828,0
