,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value,gscd_code
167,MW1998A20204,Malawi,MW,Central,Dowa,Dowa,Sorghum,Main,2004,11-01,2005,07-01,none,yield,0.47368421,reported
168,MW1998A20204,Malawi,MW,Central,Dowa,Dowa,Maize,Main,2004,11-01,2005,07-01,none,area,70461.0,reported
169,MW1998A20204,Malawi,MW,Central,Dowa,Dowa,Maize,Main,2004,11-01,2005,07-01,none,production,69037.0,reported
170,MW1998A20204,Malawi,MW,Central,Dowa,Dowa,Maize,Main,2004,11-01,2005,07-01,none,yield,0.97979024,reported
171,MW1998A20204,Malawi,MW,Central,Dowa,Dowa,Maize,Main,2003,11-01,2004,07-01,none,area,59374.0,reported
172,MW1998A20204,Malawi,MW,Central,Dowa,Dowa,Maize,Main,2003,11-01,2004,07-01,none,production,51567.0,reported
173,MW1998A20204,Malawi,MW,Central,Dowa,Dowa,Maize,Main,2003,11-01,2004,07-01,none,yield,0.86851147,reported
174,MW1998A20204,Malawi,MW,Central,Dowa,Dowa,Sorghum,Main,2003,11-01,2004,07-01,none,area,57.0,reported
175,MW1998A20204,Malawi,MW,Central,Dowa,Dowa,Sorghum,Main,2003,11-01,2004,07-01,none,production,52.0,reported
176,MW1998A20204,Malawi,MW,Central,Dowa,Dowa,Sorghum,Main,2003,11-01,2004,07-01,none,yield,0.9122807,reported
177,MW1998A20205,Malawi,MW,Central,Salima,Salima,Maize,Main,2004,11-01,2005,07-01,none,area,41479.0,reported
178,MW1998A20205,Malawi,MW,Central,Salima,Salima,Maize,Main,2004,11-01,2005,07-01,none,production,22583.0,reported
179,MW1998A20205,Malawi,MW,Central,Salima,Salima,Maize,Main,2004,11-01,2005,07-01,none,yield,0.54444418,reported
180,MW1998A20205,Malawi,MW,Central,Salima,Salima,Sorghum,Main,2004,11-01,2005,07-01,none,area,99.0,reported
181,MW1998A20205,Malawi,MW,Central,Salima,Salima,Sorghum,Main,2004,11-01,2005,07-01,none,production,44.0,reported
182,MW1998A20205,Malawi,MW,Central,Salima,Salima,Sorghum,Main,2004,11-01,2005,07-01,none,yield,0.44444444,reported
183,MW1998A20205,Malawi,MW,Central,Salima,Salima,Millet,Main,2004,11-01,2005,07-01,none,area,27.0,reported
184,MW1998A20205,Malawi,MW,Central,Salima,Salima,Millet,Main,2004,11-01,2005,07-01,none,production,10.0,reported
185,MW1998A20205,Malawi,MW,Central,Salima,Salima,Millet,Main,2004,11-01,2005,07-01,none,yield,0.37037037,reported
186,MW1998A20205,Malawi,MW,Central,Salima,Salima,Rice,Main,2004,11-01,2005,07-01,none,area,1298.0,reported
187,MW1998A20205,Malawi,MW,Central,Salima,Salima,Rice,Main,2004,11-01,2005,07-01,none,production,641.425,reported
188,MW1998A20205,Malawi,MW,Central,Salima,Salima,Rice,Main,2004,11-01,2005,07-01,none,yield,0.4941641,reported
189,MW1998A20205,Malawi,MW,Central,Salima,Salima,Sorghum,Main,2003,11-01,2004,07-01,none,area,99.0,reported
190,MW1998A20205,Malawi,MW,Central,Salima,Salima,Sorghum,Main,2003,11-01,2004,07-01,none,production,50.0,reported
191,MW1998A20205,Malawi,MW,Central,Salima,Salima,Sorghum,Main,2003,11-01,2004,07-01,none,yield,0.50505051,reported
192,MW1998A20205,Malawi,MW,Central,Salima,Salima,Millet,Main,2003,11-01,2004,07-01,none,area,27.0,reported
193,MW1998A20205,Malawi,MW,Central,Salima,Salima,Millet,Main,2003,11-01,2004,07-01,none,production,13.0,reported
194,MW1998A20205,Malawi,MW,Central,Salima,Salima,Millet,Main,2003,11-01,2004,07-01,none,yield,0.48148148,reported
195,MW1998A20205,Malawi,MW,Central,Salima,Salima,Maize,Main,2003,11-01,2004,07-01,none,area,41487.0,reported
196,MW1998A20205,Malawi,MW,Central,Salima,Salima,Maize,Main,2003,11-01,2004,07-01,none,production,24625.0,reported
197,MW1998A20205,Malawi,MW,Central,Salima,Salima,Maize,Main,2003,11-01,2004,07-01,none,yield,0.59355943,reported
198,MW1998A20205,Malawi,MW,Central,Salima,Salima,Rice,Main,2003,11-01,2004,07-01,none,area,1242.25,reported
199,MW1998A20205,Malawi,MW,Central,Salima,Salima,Rice,Main,2003,11-01,2004,07-01,none,production,778.75,reported
200,MW1998A20205,Malawi,MW,Central,Salima,Salima,Rice,Main,2003,11-01,2004,07-01,none,yield,0.6268867,reported
