,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value,gscd_code
123,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Winter,2013,05-01,2013,11-01,All (PS),yield,0.46268657,reported
124,LS1980A101,Lesotho,LS,Berea,none,Berea,Maize,Summer,2010,10-01,2011,07-01,All (PS),area,19714.0,reported
125,LS1980A101,Lesotho,LS,Berea,none,Berea,Maize,Summer,2010,10-01,2011,07-01,All (PS),production,6506.0,reported
126,LS1980A101,Lesotho,LS,Berea,none,Berea,Maize,Summer,2010,10-01,2011,07-01,All (PS),yield,0.33001928,reported
127,LS1980A101,Lesotho,LS,Berea,none,Berea,Sorghum,Summer,2010,10-01,2011,07-01,All (PS),area,9863.0,reported
128,LS1980A101,Lesotho,LS,Berea,none,Berea,Sorghum,Summer,2010,10-01,2011,07-01,All (PS),production,3562.0,reported
129,LS1980A101,Lesotho,LS,Berea,none,Berea,Sorghum,Summer,2010,10-01,2011,07-01,All (PS),yield,0.36114772,reported
130,LS1980A101,Lesotho,LS,Berea,none,Berea,Barley,Winter,2010,05-01,2010,11-01,All (PS),area,31.0,reported
131,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Winter,2009,05-01,2009,11-01,All (PS),area,1674.0,reported
132,LS1980A101,Lesotho,LS,Berea,none,Berea,Barley,Winter,2009,05-01,2009,11-01,All (PS),area,70.0,reported
133,LS1980A101,Lesotho,LS,Berea,none,Berea,Barley,Winter,2008,05-01,2008,11-01,All (PS),area,1.0,reported
134,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Winter,2008,05-01,2008,11-01,All (PS),area,1188.0,reported
135,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Winter,2008,05-01,2008,11-01,All (PS),production,152.0,reported
136,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Winter,2008,05-01,2008,11-01,All (PS),yield,0.12794613,reported
137,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Winter,2007,05-01,2007,11-01,All (PS),area,1019.0,reported
138,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Winter,2007,05-01,2007,11-01,All (PS),production,432.0,reported
139,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Winter,2007,05-01,2007,11-01,All (PS),yield,0.42394504,reported
140,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Summer,2005,10-01,2006,07-01,All (PS),area,149.0,reported
141,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Summer,2005,10-01,2006,07-01,All (PS),production,22.0,reported
142,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Summer,2005,10-01,2006,07-01,All (PS),yield,0.14765101,reported
143,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Winter,2006,05-01,2006,11-01,All (PS),area,1674.0,reported
144,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Winter,2006,05-01,2006,11-01,All (PS),production,881.0,reported
