,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value,QC_flag
592,KE2013A103,Kenya,KE,Kilifi,none,Kilifi,Maize,Annual,1982,1,1982,12,none,production,8050.0,0
593,KE2013A103,Kenya,KE,Kilifi,none,Kilifi,Maize,Annual,1982,1,1982,12,none,yield,0.30434782608695654,0
13662,KE2013A140,Kenya,KE,Busia,none,Busia,Maize,Annual,1982,1,1982,12,none,yield,1.736418918918919,0
13661,KE2013A140,Kenya,KE,Busia,none,Busia,Maize,Annual,1982,1,1982,12,none,production,51398.0,0
13660,KE2013A140,Kenya,KE,Busia,none,Busia,Maize,Annual,1982,1,1982,12,none,area,29600.0,0
13599,KE2013A139,Kenya,KE,Bungoma,none,Bungoma,Millet,Annual,1982,1,1982,12,none,yield,0.660377358490566,0
13598,KE2013A139,Kenya,KE,Bungoma,none,Bungoma,Millet,Annual,1982,1,1982,12,none,production,1575.0,0
13597,KE2013A139,Kenya,KE,Bungoma,none,Bungoma,Millet,Annual,1982,1,1982,12,none,area,2385.0,0
13497,KE2013A139,Kenya,KE,Bungoma,none,Bungoma,Beans (mixed),Annual,1982,1,1982,12,none,yield,0.5399939018192906,0
13496,KE2013A139,Kenya,KE,Bungoma,none,Bungoma,Beans (mixed),Annual,1982,1,1982,12,none,production,15939.0,0
13495,KE2013A139,Kenya,KE,Bungoma,none,Bungoma,Beans (mixed),Annual,1982,1,1982,12,none,area,29517.0,0
13455,KE2013A139,Kenya,KE,Bungoma,none,Bungoma,Sorghum,Annual,1982,1,1982,12,none,yield,0.56,0
13454,KE2013A139,Kenya,KE,Bungoma,none,Bungoma,Sorghum,Annual,1982,1,1982,12,none,production,224.0,0
13453,KE2013A139,Kenya,KE,Bungoma,none,Bungoma,Sorghum,Annual,1982,1,1982,12,none,area,400.0,0
13230,KE2013A139,Kenya,KE,Bungoma,none,Bungoma,Maize,Annual,1982,1,1982,12,none,yield,2.700036075036075,0
13229,KE2013A139,Kenya,KE,Bungoma,none,Bungoma,Maize,Annual,1982,1,1982,12,none,production,179628.0,0
13228,KE2013A139,Kenya,KE,Bungoma,none,Bungoma,Maize,Annual,1982,1,1982,12,none,area,66528.0,0
13202,KE2013A138,Kenya,KE,Vihiga,none,Vihiga,Millet,Annual,1982,1,1982,12,none,yield,0.6298449612403101,0
13201,KE2013A138,Kenya,KE,Vihiga,none,Vihiga,Millet,Annual,1982,1,1982,12,none,production,325.0,0
13200,KE2013A138,Kenya,KE,Vihiga,none,Vihiga,Millet,Annual,1982,1,1982,12,none,area,516.0,0
13179,KE2013A138,Kenya,KE,Vihiga,none,Vihiga,Wheat,Annual,1982,1,1982,12,none,yield,2.5,0
