,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value,QC_flag,year,minRe
9171,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2004,10,2005,3,none,area,3500.0, ,2005, 
9172,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2004,10,2005,3,none,production,1400.0, ,2005, 
9173,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2004,10,2005,3,none,yield,0.4, ,2005, 
9174,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2005,10,2006,3,none,area,6000.0, ,2006, 
9175,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2005,10,2006,3,none,production,3000.0, ,2006, 
9176,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2005,10,2006,3,none,yield,0.5, ,2006, 
9177,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2006,10,2007,3,none,area,5000.0, ,2007, 
9178,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2006,10,2007,3,none,production,4000.0, ,2007, 
9179,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2006,10,2007,3,none,yield,0.8, ,2007, 
9180,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2007,10,2008,3,none,area,5000.0, ,2008, 
9181,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2007,10,2008,3,none,production,2500.0, ,2008, 
9182,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2007,10,2008,3,none,yield,0.5, ,2008, 
9183,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2008,10,2009,3,none,area,10000.0, ,2009, 
9184,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2008,10,2009,3,none,production,2400.0, ,2009, 
9185,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2008,10,2009,3,none,yield,0.24, ,2009, 
9186,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Gu,2018,3,2018,8,agro_pastoral,area,1500.0, ,2018, 
9187,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Gu,2018,3,2018,8,agro_pastoral,production,900.0, ,2018, 
9188,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Gu,2018,3,2018,8,agro_pastoral,yield,0.6, ,2018, 
9189,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Gu,2008,3,2008,8,none,area,50.0, ,2008, 
9190,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Gu,2008,3,2008,8,none,production,15.0, ,2008, 
9191,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Gu,2008,3,2008,8,none,yield,0.3, ,2008, 
9192,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Gu,2009,3,2009,8,none,area,300.0, ,2009, 
9193,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Gu,2009,3,2009,8,none,production,150.0, ,2009, 
9194,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Gu,2009,3,2009,8,none,yield,0.5, ,2009, 
9195,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,2011,10,2012,3,agro_pastoral,area,200.0, ,2012, 
9196,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,2011,10,2012,3,agro_pastoral,production,80.0, ,2012, 
9197,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,2011,10,2012,3,agro_pastoral,yield,0.4, ,2012, 
9198,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,2012,10,2013,3,agro_pastoral,area,350.0, ,2013, 
9199,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,2012,10,2013,3,agro_pastoral,production,50.0, ,2013, 
9200,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,2012,10,2013,3,agro_pastoral,yield,0.1428571428571428, ,2013, 
9201,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,1996,10,1997,3,none,area,200.0, ,1997, 
9202,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,1996,10,1997,3,none,production,60.0, ,1997, 
9203,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,1996,10,1997,3,none,yield,0.3, ,1997, 
9204,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,1997,10,1998,3,none,area,500.0, ,1998, 
9205,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,1997,10,1998,3,none,production,200.0, ,1998, 
9206,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,1997,10,1998,3,none,yield,0.4, ,1998, 
9207,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,1998,10,1999,3,none,area,700.0, ,1999, 
9208,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,1998,10,1999,3,none,production,210.0, ,1999, 
9209,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,1998,10,1999,3,none,yield,0.3, ,1999, 
9210,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,1999,10,2000,3,none,area,1500.0, ,2000, 
9211,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,1999,10,2000,3,none,production,600.0, ,2000, 
9212,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,1999,10,2000,3,none,yield,0.4, ,2000, 
9213,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,2000,10,2001,3,none,area,1500.0, ,2001, 
9214,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,2000,10,2001,3,none,production,900.0, ,2001, 
9215,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,2000,10,2001,3,none,yield,0.6, ,2001, 
9216,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,2001,10,2002,3,none,area,1500.0, ,2002, 
9217,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,2001,10,2002,3,none,production,450.0, ,2002, 
9218,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,2001,10,2002,3,none,yield,0.3, ,2002, 
9219,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,2002,10,2003,3,none,area,2000.0, ,2003, 
9220,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,2002,10,2003,3,none,production,800.0, ,2003, 
9221,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,2002,10,2003,3,none,yield,0.4, ,2003, 
9222,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,2003,10,2004,3,none,area,100.0, ,2004, 
9223,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,2003,10,2004,3,none,production,30.0, ,2004, 
9224,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,2003,10,2004,3,none,yield,0.3, ,2004, 
9225,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,2004,10,2005,3,none,area,100.0, ,2005, 
9226,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,2004,10,2005,3,none,production,20.0, ,2005, 
9227,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,2004,10,2005,3,none,yield,0.2, ,2005, 
9228,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,2005,10,2006,3,none,area,50.0, ,2006, 
9229,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,2005,10,2006,3,none,production,5.0, ,2006, 
9230,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,2005,10,2006,3,none,yield,0.1, ,2006, 
9231,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,2007,10,2008,3,none,area,400.0, ,2008, 
9232,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,2007,10,2008,3,none,production,160.0, ,2008, 
9233,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,2007,10,2008,3,none,yield,0.4, ,2008, 
9234,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,2009,10,2010,3,none,area,1250.0, ,2010, 
9235,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,2009,10,2010,3,none,production,960.0, ,2010, 
9236,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,2009,10,2010,3,none,yield,0.768, ,2010, 
9237,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Cowpea,Gu,2009,3,2009,8,none,area,4200.0, ,2009, 
9238,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Cowpea,Gu,2009,3,2009,8,none,production,840.0, ,2009, 
9239,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Cowpea,Gu,2009,3,2009,8,none,yield,0.2, ,2009, 
9240,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Cowpea,Gu,2010,3,2010,8,none,area,240.0, ,2010, 
9241,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Cowpea,Gu,2010,3,2010,8,none,production,1600.0, ,2010, 
9242,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Cowpea,Gu,2010,3,2010,8,none,yield,6.666666666666667, ,2010, 
9243,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Cowpea,Deyr,2007,10,2008,3,none,area,400.0, ,2008, 
9244,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Cowpea,Deyr,2007,10,2008,3,none,production,40.0, ,2008, 
9245,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Cowpea,Deyr,2007,10,2008,3,none,yield,0.1, ,2008, 
9246,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Cowpea,Deyr,2008,10,2009,3,none,area,2000.0, ,2009, 
9247,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Cowpea,Deyr,2008,10,2009,3,none,production,300.0, ,2009, 
9248,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Cowpea,Deyr,2008,10,2009,3,none,yield,0.15, ,2009, 
9249,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Cowpea,Deyr,2009,10,2010,3,none,area,1740.0, ,2010, 
9250,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Cowpea,Deyr,2009,10,2010,3,none,production,348.0, ,2010, 
9251,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Cowpea,Deyr,2009,10,2010,3,none,yield,0.2, ,2010, 
9252,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sesame Seed,Gu,2010,3,2010,8,none,area,500.0, ,2010, 
9253,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sesame Seed,Gu,2010,3,2010,8,none,production,100.0, ,2010, 
9254,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sesame Seed,Gu,2010,3,2010,8,none,yield,0.2, ,2010, 
9255,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sesame Seed,Deyr,2008,10,2009,3,none,area,200.0, ,2009, 
9256,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sesame Seed,Deyr,2008,10,2009,3,none,production,40.0, ,2009, 
9257,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sesame Seed,Deyr,2008,10,2009,3,none,yield,0.2, ,2009, 
9258,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Cowpea,Gu,2018,3,2018,8,agro_pastoral,area,750.0, ,2018, 
9259,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Cowpea,Gu,2018,3,2018,8,agro_pastoral,production,75.0, ,2018, 
9260,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Cowpea,Gu,2018,3,2018,8,agro_pastoral,yield,0.1, ,2018, 
9261,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Cowpea,Gu,2012,3,2012,8,none,area,1500.0, ,2012, 
9262,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Cowpea,Gu,2012,3,2012,8,none,production,120.0, ,2012, 
9263,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Cowpea,Gu,2012,3,2012,8,none,yield,0.08, ,2012, 
9264,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Cowpea,Gu,2019,3,2019,8,riverine,area,600.0, ,2019, 
9265,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Cowpea,Gu,2019,3,2019,8,riverine,production,120.0, ,2019, 
9266,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Cowpea,Gu,2019,3,2019,8,riverine,yield,0.2, ,2019, 
9267,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Gu,1995,3,1995,8,none,area,11060.0, ,1995, 
9268,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Gu,1995,3,1995,8,none,production,18224.49035548, ,1995, 
9269,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Gu,1995,3,1995,8,none,yield,1.647783938108499, ,1995, 
9270,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Gu,1996,3,1996,8,none,area,21700.0, ,1996, 
9271,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Gu,1996,3,1996,8,none,production,23928.75855443, ,1996, 
9272,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Gu,1996,3,1996,8,none,yield,1.1027077674852537, ,1996, 
9273,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Gu,1997,3,1997,8,none,area,22100.0, ,1997, 
9274,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Gu,1997,3,1997,8,none,production,23140.22215653, ,1997, 
9275,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Gu,1997,3,1997,8,none,yield,1.047068875861086, ,1997, 
9276,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Gu,2012,3,2012,8,riverine,area,7500.0, ,2012, 
9277,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Gu,2012,3,2012,8,riverine,production,4725.0, ,2012, 
9278,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Gu,2012,3,2012,8,riverine,yield,0.63, ,2012, 
9279,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Gu,2013,3,2013,8,riverine,area,16000.0, ,2013, 
9280,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Gu,2013,3,2013,8,riverine,production,14250.0, ,2013, 
9281,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Gu,2013,3,2013,8,riverine,yield,0.890625, ,2013, 
9282,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Gu,2014,3,2014,8,riverine,area,13000.0, ,2014, 
9283,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Gu,2014,3,2014,8,riverine,production,8100.0, ,2014, 
9284,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Gu,2014,3,2014,8,riverine,yield,0.6230769230769231, ,2014, 
9285,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Gu,2015,3,2015,8,riverine,area,12500.0, ,2015, 
9286,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Gu,2015,3,2015,8,riverine,production,7210.0, ,2015, 
9287,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Gu,2015,3,2015,8,riverine,yield,0.5768, ,2015, 
9288,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Gu,2016,3,2016,8,riverine,area,10500.0, ,2016, 
9289,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Gu,2016,3,2016,8,riverine,production,7350.0, ,2016, 
9290,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Gu,2016,3,2016,8,riverine,yield,0.7, ,2016, 
9291,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Gu,2017,3,2017,8,riverine,area,7800.0, ,2017, 
9292,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Gu,2017,3,2017,8,riverine,production,6750.0, ,2017, 
9293,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Gu,2017,3,2017,8,riverine,yield,0.8653846153846154, ,2017, 
9294,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Gu,2019,3,2019,8,riverine,area,4000.0, ,2019, 
9295,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Gu,2019,3,2019,8,riverine,production,900.0, ,2019, 
9296,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Gu,2019,3,2019,8,riverine,yield,0.225, ,2019, 
9297,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,1993,10,1994,3,none,area,3794.60041239, ,1994, 
9298,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,1993,10,1994,3,none,production,2557.18963861, ,1994, 
9299,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,1993,10,1994,3,none,yield,0.6739022191270394, ,1994, 
9300,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,1994,10,1995,3,none,area,6510.0, ,1995, 
9301,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,1994,10,1995,3,none,production,4575.72958392, ,1995, 
9302,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,1994,10,1995,3,none,yield,0.7028770482211981, ,1995, 
9303,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,1995,10,1996,3,none,area,2300.0, ,1996, 
9304,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,1995,10,1996,3,none,production,520.0, ,1996, 
9305,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,1995,10,1996,3,none,yield,0.2260869565217391, ,1996, 
9306,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2009,10,2010,3,riverine,area,9500.0, ,2010, 
9307,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2009,10,2010,3,riverine,production,9250.0, ,2010, 
9308,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2009,10,2010,3,riverine,yield,0.9736842105263158, ,2010, 
9309,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2010,10,2011,3,riverine,area,7000.0, ,2011, 
9310,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2010,10,2011,3,riverine,production,7000.0, ,2011, 
9311,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2010,10,2011,3,riverine,yield,1.0, ,2011, 
9312,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2011,10,2012,3,riverine,area,5300.0, ,2012, 
9313,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2011,10,2012,3,riverine,production,4500.0, ,2012, 
9314,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2011,10,2012,3,riverine,yield,0.8490566037735849, ,2012, 
9315,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2012,10,2013,3,riverine,area,6500.0, ,2013, 
9316,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2012,10,2013,3,riverine,production,5760.0, ,2013, 
9317,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2012,10,2013,3,riverine,yield,0.8861538461538462, ,2013, 
9318,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2013,10,2014,3,riverine,area,5500.0, ,2014, 
9319,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2013,10,2014,3,riverine,production,4000.0, ,2014, 
9320,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2013,10,2014,3,riverine,yield,0.7272727272727273, ,2014, 
9321,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2014,10,2015,3,riverine,area,6800.0, ,2015, 
9322,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2014,10,2015,3,riverine,production,2992.0, ,2015, 
9323,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2014,10,2015,3,riverine,yield,0.44, ,2015, 
9324,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2015,10,2016,3,riverine,area,8400.0, ,2016, 
9325,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2015,10,2016,3,riverine,production,6300.0, ,2016, 
9326,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2015,10,2016,3,riverine,yield,0.75, ,2016, 
9327,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2016,10,2017,3,riverine,area,5400.0, ,2017, 
9328,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2016,10,2017,3,riverine,production,5400.0, ,2017, 
9329,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2016,10,2017,3,riverine,yield,1.0, ,2017, 
9330,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2020,10,2021,3,riverine,area,7000.0, ,2021, 
9331,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2020,10,2021,3,riverine,production,3040.0, ,2021, 
9332,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Maize,Deyr,2020,10,2021,3,riverine,yield,0.4342857142857143, ,2021, 
9333,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Gu,1995,3,1995,8,none,area,4424.0, ,1995, 
9334,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Gu,1995,3,1995,8,none,production,1107.14280094, ,1995, 
9335,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Gu,1995,3,1995,8,none,yield,0.2502583184764918, ,1995, 
9336,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Gu,1996,3,1996,8,none,area,270.0, ,1996, 
9337,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Gu,1996,3,1996,8,none,production,56.15479937, ,1996, 
9338,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Gu,1996,3,1996,8,none,yield,0.2079807384074074, ,1996, 
9339,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Gu,1997,3,1997,8,none,area,100.0, ,1997, 
9340,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Gu,1997,3,1997,8,none,production,33.0, ,1997, 
9341,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Gu,1997,3,1997,8,none,yield,0.33, ,1997, 
9342,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,1993,10,1994,3,none,area,5500.0, ,1994, 
9343,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,1993,10,1994,3,none,production,2200.0, ,1994, 
9344,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,1993,10,1994,3,none,yield,0.4, ,1994, 
9345,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,1994,10,1995,3,none,area,42.44394178, ,1995, 
9346,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,1994,10,1995,3,none,production,4.41994493, ,1995, 
9347,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,1994,10,1995,3,none,yield,0.1041360614645532, ,1995, 
9348,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,1995,10,1996,3,none,area,100.0, ,1996, 
9349,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,1995,10,1996,3,none,production,18.0, ,1996, 
9350,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sorghum,Deyr,1995,10,1996,3,none,yield,0.18, ,1996, 
9351,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Cowpea,Deyr,2020,10,2021,3,riverine,area,1400.0, ,2021, 
9352,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Cowpea,Deyr,2020,10,2021,3,riverine,production,280.0, ,2021, 
9353,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Cowpea,Deyr,2020,10,2021,3,riverine,yield,0.2, ,2021, 
9354,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sesame Seed,Gu,2012,3,2012,8,none,area,650.0, ,2012, 
9355,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sesame Seed,Gu,2012,3,2012,8,none,production,195.0, ,2012, 
9356,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sesame Seed,Gu,2012,3,2012,8,none,yield,0.3, ,2012, 
9357,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sesame Seed,Gu,2014,3,2014,8,riverine,area,600.0, ,2014, 
9358,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sesame Seed,Gu,2014,3,2014,8,riverine,production,40.0, ,2014, 
9359,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sesame Seed,Gu,2014,3,2014,8,riverine,yield,0.0666666666666666, ,2014, 
9360,SO1990A22301,Somalia,SO,Lower Shabelle,Marka,Marka,Sesame Seed,Gu,2015,3,2015,8,riverine,area,500.0, ,2015, 
